altura;raio;lambda;scattering
100.00;80.00;1.096;1.078958286
100.00;80.00;1.100;1.049540943
100.00;80.00;1.104;1.034351778
100.00;80.00;1.108;1.001513841
100.00;80.00;1.112;0.983026181
100.00;80.00;1.116;0.963533699
100.00;80.00;1.120;0.946479912
100.00;80.00;1.124;0.926941863
100.00;80.00;1.128;0.906378529
100.00;80.00;1.132;0.898459841
100.00;80.00;1.136;0.879716821
100.00;80.00;1.140;0.859278254
100.00;80.00;1.144;0.833134942
100.00;80.00;1.148;0.828334883
100.00;80.00;1.152;0.801181788
100.00;80.00;1.156;0.799135410
100.00;80.00;1.160;0.785447771
100.00;80.00;1.164;0.767674680
100.00;80.00;1.168;0.744383821
100.00;80.00;1.172;0.728858532
100.00;80.00;1.176;0.718266971
100.00;80.00;1.180;0.703263360
100.00;80.00;1.184;0.691842801
100.00;80.00;1.188;0.674715392
100.00;80.00;1.192;0.666961993
100.00;80.00;1.196;0.652270551
100.00;80.00;1.200;0.642097419
100.00;90.00;0.400;5.848899875
100.00;90.00;0.404;5.944865618
100.00;90.00;0.408;6.275049198
100.00;90.00;0.412;6.692534626
100.00;90.00;0.416;6.867200274
100.00;90.00;0.420;7.147997994
100.00;90.00;0.424;7.699468453
100.00;90.00;0.428;7.830085788
100.00;90.00;0.432;8.291347255
100.00;90.00;0.436;8.458709168
100.00;90.00;0.440;8.678788859
100.00;90.00;0.444;9.267321998
100.00;90.00;0.448;9.542006072
100.00;90.00;0.452;9.936659504
100.00;90.00;0.456;10.107230486
100.00;90.00;0.460;10.553914433
100.00;90.00;0.464;10.750632610
100.00;90.00;0.468;10.971009960
100.00;90.00;0.472;11.156589477
100.00;90.00;0.476;11.081946835
100.00;90.00;0.480;11.140164755
100.00;90.00;0.484;10.961083097
100.00;90.00;0.488;10.826555610
100.00;90.00;0.492;10.554773433
100.00;90.00;0.496;10.267659872
100.00;90.00;0.500;9.969176456
100.00;90.00;0.504;9.602123540
100.00;90.00;0.508;9.308371421
100.00;90.00;0.512;9.080028444
100.00;90.00;0.516;8.688634881
100.00;90.00;0.520;8.427756986
100.00;90.00;0.524;8.286127750
100.00;90.00;0.528;8.121306710
100.00;90.00;0.532;8.004680456
100.00;90.00;0.536;7.958484030
100.00;90.00;0.540;7.815275370
100.00;90.00;0.544;7.890789626
100.00;90.00;0.548;7.956094657
100.00;90.00;0.552;7.879528147
100.00;90.00;0.556;8.072524939
100.00;90.00;0.560;8.117768407
100.00;90.00;0.564;8.114110637
100.00;90.00;0.568;8.284195966
100.00;90.00;0.572;8.398701644
100.00;90.00;0.576;8.409287663
100.00;90.00;0.580;8.600029459
100.00;90.00;0.584;8.718089451
100.00;90.00;0.588;8.954612405
100.00;90.00;0.592;9.011859145
100.00;90.00;0.596;9.245838357
100.00;90.00;0.600;9.338737709
100.00;90.00;0.604;9.388716207
100.00;90.00;0.608;9.838160949
100.00;90.00;0.612;9.877514677
100.00;90.00;0.616;9.901312960
100.00;90.00;0.620;10.223241582
100.00;90.00;0.624;10.333891297
100.00;90.00;0.628;10.589916399
100.00;90.00;0.632;10.707795317
100.00;90.00;0.636;10.842869418
100.00;90.00;0.640;11.082392195
100.00;90.00;0.644;11.339925685
100.00;90.00;0.648;11.428024341
100.00;90.00;0.652;11.609239778
100.00;90.00;0.656;11.826000660
100.00;90.00;0.660;11.902410521
100.00;90.00;0.664;12.153867251
100.00;90.00;0.668;12.324354871
100.00;90.00;0.672;12.391472800
100.00;90.00;0.676;12.567450395
100.00;90.00;0.680;12.713709346
100.00;90.00;0.684;12.770150515
100.00;90.00;0.688;12.919569061
100.00;90.00;0.692;13.065118502
100.00;90.00;0.696;13.162847555
100.00;90.00;0.700;13.239416960
100.00;90.00;0.704;13.327464302
100.00;90.00;0.708;13.413397040
100.00;90.00;0.712;13.459359260
100.00;90.00;0.716;13.469126585
100.00;90.00;0.720;13.562418944
100.00;90.00;0.724;13.571230784
100.00;90.00;0.728;13.573864999
100.00;90.00;0.732;13.629218879
100.00;90.00;0.736;13.655318121
100.00;90.00;0.740;13.618074227
100.00;90.00;0.744;13.569933619
100.00;90.00;0.748;13.531477751
100.00;90.00;0.752;13.442652572
100.00;90.00;0.756;13.458069089
100.00;90.00;0.760;13.431141515
100.00;90.00;0.764;13.326497501
100.00;90.00;0.768;13.317059213
100.00;90.00;0.772;13.143848632
100.00;90.00;0.776;12.979201823
100.00;90.00;0.780;12.813223841
100.00;90.00;0.784;12.765805604
100.00;90.00;0.788;12.532288314
100.00;90.00;0.792;12.501746356
100.00;90.00;0.796;12.315755268
100.00;90.00;0.800;12.075744346
100.00;90.00;0.804;11.977930824
100.00;90.00;0.808;11.806350481
100.00;90.00;0.812;11.715732204
100.00;90.00;0.816;11.404199806
100.00;90.00;0.820;11.021317770
100.00;90.00;0.824;10.894741107
100.00;90.00;0.828;10.684936724
100.00;90.00;0.832;10.434861919
100.00;90.00;0.836;10.242323415
100.00;90.00;0.840;10.116554445
100.00;90.00;0.844;9.812552658
100.00;90.00;0.848;9.824647300
100.00;90.00;0.852;9.489190940
100.00;90.00;0.856;9.257701054
100.00;90.00;0.860;9.172591576
100.00;90.00;0.864;8.827035455
100.00;90.00;0.868;8.664558616
100.00;90.00;0.872;8.462801250
100.00;90.00;0.876;8.234277045
100.00;90.00;0.880;8.065524523
100.00;90.00;0.884;7.835136794
100.00;90.00;0.888;7.683638198
100.00;90.00;0.892;7.450803304
100.00;90.00;0.896;7.366441673
100.00;90.00;0.900;7.222152727
100.00;90.00;0.904;6.914307848
100.00;90.00;0.908;6.763805088
100.00;90.00;0.912;6.643601165
100.00;90.00;0.916;6.572099817
100.00;90.00;0.920;6.275856110
100.00;90.00;0.924;6.220324783
100.00;90.00;0.928;6.019244939
100.00;90.00;0.932;5.888952796
100.00;90.00;0.936;5.747139284
100.00;90.00;0.940;5.646726960
100.00;90.00;0.944;5.433420103
100.00;90.00;0.948;5.305506692
100.00;90.00;0.952;5.113680163
100.00;90.00;0.956;5.046331419
100.00;90.00;0.960;4.916555032
100.00;90.00;0.964;4.792043416
100.00;90.00;0.968;4.701239609
100.00;90.00;0.972;4.608736290
100.00;90.00;0.976;4.422719302
100.00;90.00;0.980;4.439531273
100.00;90.00;0.984;4.288374210
100.00;90.00;0.988;4.161407573
100.00;90.00;0.992;4.084284943
100.00;90.00;0.996;3.974345973
100.00;90.00;1.000;3.845633328
100.00;90.00;1.004;3.798203636
100.00;90.00;1.008;3.674522971
100.00;90.00;1.012;3.602499017
100.00;90.00;1.016;3.536091368
100.00;90.00;1.020;3.421390606
100.00;90.00;1.024;3.353154923
100.00;90.00;1.028;3.270725229
100.00;90.00;1.032;3.204854030
100.00;90.00;1.036;3.175097906
100.00;90.00;1.040;3.048060550
100.00;90.00;1.044;2.980584262
100.00;90.00;1.048;2.893428711
100.00;90.00;1.052;2.808216545
100.00;90.00;1.056;2.764138230
100.00;90.00;1.060;2.684380497
100.00;90.00;1.064;2.694548738
100.00;90.00;1.068;2.596099239
100.00;90.00;1.072;2.526656509
100.00;90.00;1.076;2.491471044
100.00;90.00;1.080;2.414219927
100.00;90.00;1.084;2.342627846
100.00;90.00;1.088;2.306802098
100.00;90.00;1.092;2.310867753
100.00;90.00;1.096;2.224406983
100.00;90.00;1.100;2.192462310
100.00;90.00;1.104;2.134716913
100.00;90.00;1.108;2.067668870
100.00;90.00;1.112;2.034515625
100.00;90.00;1.116;1.997440937
100.00;90.00;1.120;1.944329864
100.00;90.00;1.124;1.898173699
100.00;90.00;1.128;1.885276992
100.00;90.00;1.132;1.857276575
100.00;90.00;1.136;1.805279586
100.00;90.00;1.140;1.783698292
100.00;90.00;1.144;1.749840888
100.00;90.00;1.148;1.703430124
100.00;90.00;1.152;1.675586021
100.00;90.00;1.156;1.638305193
100.00;90.00;1.160;1.586898593
100.00;90.00;1.164;1.559142245
100.00;90.00;1.168;1.525076705
100.00;90.00;1.172;1.493913852
100.00;90.00;1.176;1.483119957
100.00;90.00;1.180;1.448432037
100.00;90.00;1.184;1.409554972
100.00;90.00;1.188;1.387773027
100.00;90.00;1.192;1.361932245
100.00;90.00;1.196;1.329521196
100.00;90.00;1.200;1.296518981
100.00;100.00;0.400;6.917065545
100.00;100.00;0.404;7.134534749
100.00;100.00;0.408;7.454116030
100.00;100.00;0.412;7.670448017
100.00;100.00;0.416;8.121918376
100.00;100.00;0.420;8.413823440
100.00;100.00;0.424;8.682814404
100.00;100.00;0.428;8.983787527
100.00;100.00;0.432;9.327598337
100.00;100.00;0.436;9.501255200
100.00;100.00;0.440;9.918260211
100.00;100.00;0.444;10.167597296
100.00;100.00;0.448;10.617231728
100.00;100.00;0.452;10.895842290
100.00;100.00;0.456;11.178885215
100.00;100.00;0.460;11.470430558
100.00;100.00;0.464;11.748027501
100.00;100.00;0.468;11.908020129
100.00;100.00;0.472;12.287265280
100.00;100.00;0.476;12.404638368
100.00;100.00;0.480;12.574561214
100.00;100.00;0.484;12.711573966
100.00;100.00;0.488;12.745597348
100.00;100.00;0.492;12.737185191
100.00;100.00;0.496;12.657515839
100.00;100.00;0.500;12.454708809
100.00;100.00;0.504;12.301357817
100.00;100.00;0.508;12.144865638
100.00;100.00;0.512;11.768259593
100.00;100.00;0.516;11.567179700
100.00;100.00;0.520;11.287667650
100.00;100.00;0.524;10.991260666
100.00;100.00;0.528;10.746839085
100.00;100.00;0.532;10.634298451
100.00;100.00;0.536;10.363384241
100.00;100.00;0.540;10.167186770
100.00;100.00;0.544;10.135096968
100.00;100.00;0.548;9.996149297
100.00;100.00;0.552;9.750530519
100.00;100.00;0.556;9.793477527
100.00;100.00;0.560;9.772389536
100.00;100.00;0.564;9.744943558
100.00;100.00;0.568;9.763672723
100.00;100.00;0.572;9.781750581
100.00;100.00;0.576;9.911353210
100.00;100.00;0.580;9.923023540
100.00;100.00;0.584;9.976493504
100.00;100.00;0.588;9.990634568
100.00;100.00;0.592;10.031316632
100.00;100.00;0.596;10.223532823
100.00;100.00;0.600;10.399905446
100.00;100.00;0.604;10.502644469
100.00;100.00;0.608;10.680773686
100.00;100.00;0.612;10.747118792
100.00;100.00;0.616;10.900543322
100.00;100.00;0.620;10.991376141
100.00;100.00;0.624;11.026087348
100.00;100.00;0.628;11.217732396
100.00;100.00;0.632;11.286220828
100.00;100.00;0.636;11.434877798
100.00;100.00;0.640;11.668127339
100.00;100.00;0.644;11.838217064
100.00;100.00;0.648;11.945091666
100.00;100.00;0.652;12.097796153
100.00;100.00;0.656;12.150311589
100.00;100.00;0.660;12.487541039
100.00;100.00;0.664;12.595164597
100.00;100.00;0.668;12.680476019
100.00;100.00;0.672;12.896030807
100.00;100.00;0.676;13.078932121
100.00;100.00;0.680;13.167047905
100.00;100.00;0.684;13.394756335
100.00;100.00;0.688;13.556606388
100.00;100.00;0.692;13.647900222
100.00;100.00;0.696;13.751097739
100.00;100.00;0.700;13.922844191
100.00;100.00;0.704;14.059625388
100.00;100.00;0.708;14.253953811
100.00;100.00;0.712;14.446909905
100.00;100.00;0.716;14.514402936
100.00;100.00;0.720;14.709105895
100.00;100.00;0.724;14.771055289
100.00;100.00;0.728;14.860258711
100.00;100.00;0.732;15.058697964
100.00;100.00;0.736;15.170388608
100.00;100.00;0.740;15.297103756
100.00;100.00;0.744;15.384535019
100.00;100.00;0.748;15.468559805
100.00;100.00;0.752;15.550551979
100.00;100.00;0.756;15.690114838
100.00;100.00;0.760;15.724084828
100.00;100.00;0.764;15.819658528
100.00;100.00;0.768;15.921339161
100.00;100.00;0.772;15.996194579
100.00;100.00;0.776;16.006491521
100.00;100.00;0.780;16.042367089
100.00;100.00;0.784;16.043670983
100.00;100.00;0.788;16.062844235
100.00;100.00;0.792;16.046073583
100.00;100.00;0.796;16.016804529
100.00;100.00;0.800;16.053997932
100.00;100.00;0.804;15.981742447
100.00;100.00;0.808;15.929930300
100.00;100.00;0.812;15.737578431
100.00;100.00;0.816;15.799780519
100.00;100.00;0.820;15.751968466
100.00;100.00;0.824;15.607753618
100.00;100.00;0.828;15.511382003
100.00;100.00;0.832;15.384213783
100.00;100.00;0.836;15.382428810
100.00;100.00;0.840;15.169360655
100.00;100.00;0.844;14.985545018
100.00;100.00;0.848;14.881971731
100.00;100.00;0.852;14.759272406
100.00;100.00;0.856;14.544155249
100.00;100.00;0.860;14.478966990
100.00;100.00;0.864;14.295011240
100.00;100.00;0.868;13.998940099
100.00;100.00;0.872;13.858882193
100.00;100.00;0.876;13.615344494
100.00;100.00;0.880;13.474201139
100.00;100.00;0.884;13.292752199
100.00;100.00;0.888;13.036901833
100.00;100.00;0.892;12.806098295
100.00;100.00;0.896;12.644859816
100.00;100.00;0.900;12.451890035
100.00;100.00;0.904;12.194637512
100.00;100.00;0.908;11.958694226
100.00;100.00;0.912;11.819380314
100.00;100.00;0.916;11.579053518
100.00;100.00;0.920;11.315418211
100.00;100.00;0.924;11.183533698
100.00;100.00;0.928;10.970789445
100.00;100.00;0.932;10.637306049
100.00;100.00;0.936;10.501194337
100.00;100.00;0.940;10.325484365
100.00;100.00;0.944;10.019345030
100.00;100.00;0.948;9.841853611
100.00;100.00;0.952;9.664867814
100.00;100.00;0.956;9.460048517
100.00;100.00;0.960;9.274856857
100.00;100.00;0.964;9.132871018
100.00;100.00;0.968;8.942521027
100.00;100.00;0.972;8.684654055
100.00;100.00;0.976;8.441022051
100.00;100.00;0.980;8.400491400
100.00;100.00;0.984;8.240856547
100.00;100.00;0.988;8.069721997
100.00;100.00;0.992;7.809819797
100.00;100.00;0.996;7.637124799
100.00;100.00;1.000;7.424586400
100.00;100.00;1.004;7.323054587
100.00;100.00;1.008;7.172314193
100.00;100.00;1.012;6.917611487
100.00;100.00;1.016;6.866940391
100.00;100.00;1.020;6.685417042
100.00;100.00;1.024;6.524158894
100.00;100.00;1.028;6.300652269
100.00;100.00;1.032;6.150522426
100.00;100.00;1.036;6.127770420
100.00;100.00;1.040;5.942643488
100.00;100.00;1.044;5.808024249
100.00;100.00;1.048;5.679283259
100.00;100.00;1.052;5.527928641
100.00;100.00;1.056;5.455507316
100.00;100.00;1.060;5.306036201
100.00;100.00;1.064;5.340151432
100.00;100.00;1.068;5.063489608
100.00;100.00;1.072;4.930968157
100.00;100.00;1.076;4.818076352
100.00;100.00;1.080;4.795326966
100.00;100.00;1.084;4.641042773
100.00;100.00;1.088;4.568984392
100.00;100.00;1.092;4.464537438
100.00;100.00;1.096;4.361308477
100.00;100.00;1.100;4.282523787
100.00;100.00;1.104;4.154577883
100.00;100.00;1.108;4.064847158
100.00;100.00;1.112;3.976707191
100.00;100.00;1.116;3.918675413
100.00;100.00;1.120;3.830076499
100.00;100.00;1.124;3.729899092
100.00;100.00;1.128;3.692496814
100.00;100.00;1.132;3.592706412
100.00;100.00;1.136;3.504206011
100.00;100.00;1.140;3.456619502
100.00;100.00;1.144;3.356917871
100.00;100.00;1.148;3.294755410
100.00;100.00;1.152;3.231751971
100.00;100.00;1.156;3.164511111
100.00;100.00;1.160;3.085577479
100.00;100.00;1.164;3.043490540
100.00;100.00;1.168;2.995580153
100.00;100.00;1.172;2.898232658
100.00;100.00;1.176;2.835540114
100.00;100.00;1.180;2.785014503
100.00;100.00;1.184;2.741586733
100.00;100.00;1.188;2.694042199
100.00;100.00;1.192;2.665329707
100.00;100.00;1.196;2.585128485
100.00;100.00;1.200;2.572828491
100.00;110.00;0.400;8.118677158
100.00;110.00;0.404;8.474418329
100.00;110.00;0.408;8.755611103
100.00;110.00;0.412;8.928588190
100.00;110.00;0.416;9.286627588
100.00;110.00;0.420;9.543370068
100.00;110.00;0.424;9.856194308
100.00;110.00;0.428;10.199216966
100.00;110.00;0.432;10.464493930
100.00;110.00;0.436;10.802897445
100.00;110.00;0.440;11.078680675
100.00;110.00;0.444;11.413635952
100.00;110.00;0.448;11.872131398
100.00;110.00;0.452;12.084649138
100.00;110.00;0.456;12.380864163
100.00;110.00;0.460;12.642186074
100.00;110.00;0.464;12.884125210
100.00;110.00;0.468;13.177348410
100.00;110.00;0.472;13.447417937
100.00;110.00;0.476;13.545332871
100.00;110.00;0.480;13.790555682
100.00;110.00;0.484;13.985618630
100.00;110.00;0.488;14.126070107
100.00;110.00;0.492;14.267859043
100.00;110.00;0.496;14.332318458
100.00;110.00;0.500;14.342080516
100.00;110.00;0.504;14.383591955
100.00;110.00;0.508;14.269618708
100.00;110.00;0.512;14.123069930
100.00;110.00;0.516;13.947839571
100.00;110.00;0.520;13.849829648
100.00;110.00;0.524;13.724849708
100.00;110.00;0.528;13.553337552
100.00;110.00;0.532;13.215386804
100.00;110.00;0.536;13.026281072
100.00;110.00;0.540;12.862693232
100.00;110.00;0.544;12.713816081
100.00;110.00;0.548;12.413431242
100.00;110.00;0.552;12.326431508
100.00;110.00;0.556;12.153084760
100.00;110.00;0.560;12.086059298
100.00;110.00;0.564;11.935388980
100.00;110.00;0.568;11.921975610
100.00;110.00;0.572;11.796066395
100.00;110.00;0.576;11.872756982
100.00;110.00;0.580;11.806254872
100.00;110.00;0.584;11.687583242
100.00;110.00;0.588;11.685445237
100.00;110.00;0.592;11.786800297
100.00;110.00;0.596;11.763915127
100.00;110.00;0.600;11.803342319
100.00;110.00;0.604;11.794551493
100.00;110.00;0.608;11.913977847
100.00;110.00;0.612;11.948139620
100.00;110.00;0.616;11.978530888
100.00;110.00;0.620;12.168300264
100.00;110.00;0.624;12.174957493
100.00;110.00;0.628;12.209994223
100.00;110.00;0.632;12.407782094
100.00;110.00;0.636;12.552162446
100.00;110.00;0.640;12.589915666
100.00;110.00;0.644;12.712563514
100.00;110.00;0.648;12.922078933
100.00;110.00;0.652;12.957498623
100.00;110.00;0.656;13.064481181
100.00;110.00;0.660;13.215283793
100.00;110.00;0.664;13.305909177
100.00;110.00;0.668;13.425246691
100.00;110.00;0.672;13.540289639
100.00;110.00;0.676;13.748083853
100.00;110.00;0.680;13.788919573
100.00;110.00;0.684;14.024026112
100.00;110.00;0.688;14.157654693
100.00;110.00;0.692;14.321600172
100.00;110.00;0.696;14.447775642
100.00;110.00;0.700;14.576672485
100.00;110.00;0.704;14.702567570
100.00;110.00;0.708;14.869861992
100.00;110.00;0.712;15.104474212
100.00;110.00;0.716;15.124017469
100.00;110.00;0.720;15.362541929
100.00;110.00;0.724;15.440461828
100.00;110.00;0.728;15.621050821
100.00;110.00;0.732;15.775153760
100.00;110.00;0.736;15.932206051
100.00;110.00;0.740;16.073684689
100.00;110.00;0.744;16.250852311
100.00;110.00;0.748;16.436824987
100.00;110.00;0.752;16.577615542
100.00;110.00;0.756;16.649113664
100.00;110.00;0.760;16.873431514
100.00;110.00;0.764;17.011737344
100.00;110.00;0.768;17.220845081
100.00;110.00;0.772;17.261201613
100.00;110.00;0.776;17.433669703
100.00;110.00;0.780;17.622043334
100.00;110.00;0.784;17.703419369
100.00;110.00;0.788;17.924484502
100.00;110.00;0.792;18.001150988
100.00;110.00;0.796;18.106158780
100.00;110.00;0.800;18.208793964
100.00;110.00;0.804;18.308582621
100.00;110.00;0.808;18.384587908
100.00;110.00;0.812;19.055222719
100.00;110.00;0.816;18.501232857
100.00;110.00;0.820;18.574174243
100.00;110.00;0.824;18.677290202
100.00;110.00;0.828;18.699937190
100.00;110.00;0.832;18.755328229
100.00;110.00;0.836;18.718623002
100.00;110.00;0.840;18.774315657
100.00;110.00;0.844;18.767521391
100.00;110.00;0.848;18.727416754
100.00;110.00;0.852;18.767119042
100.00;110.00;0.856;18.741534721
100.00;110.00;0.860;18.686512146
100.00;110.00;0.864;18.682433223
100.00;110.00;0.868;18.579623564
100.00;110.00;0.872;18.523534000
100.00;110.00;0.876;18.457222606
100.00;110.00;0.880;18.357081257
100.00;110.00;0.884;18.294618856
100.00;110.00;0.888;18.144428905
100.00;110.00;0.892;18.047203260
100.00;110.00;0.896;18.054330961
100.00;110.00;0.900;17.777172107
100.00;110.00;0.904;17.737375095
100.00;110.00;0.908;17.603908865
100.00;110.00;0.912;17.382328808
100.00;110.00;0.916;17.242830281
100.00;110.00;0.920;17.135141473
100.00;110.00;0.924;16.799313106
100.00;110.00;0.928;16.741368443
100.00;110.00;0.932;16.567383006
100.00;110.00;0.936;16.294270551
100.00;110.00;0.940;16.200940915
100.00;110.00;0.944;15.792491274
100.00;110.00;0.948;15.747516674
100.00;110.00;0.952;15.554355250
100.00;110.00;0.956;15.223868256
100.00;110.00;0.960;15.041051679
100.00;110.00;0.964;14.945178212
100.00;110.00;0.968;14.650527601
100.00;110.00;0.972;14.271417065
100.00;110.00;0.976;14.104727139
100.00;110.00;0.980;14.095702468
100.00;110.00;0.984;13.785896484
100.00;110.00;0.988;13.526807267
100.00;110.00;0.992;13.141410461
100.00;110.00;0.996;12.998119926
100.00;110.00;1.000;12.860945339
100.00;110.00;1.004;12.527711315
100.00;110.00;1.008;12.253906622
100.00;110.00;1.012;12.287143727
100.00;110.00;1.016;11.878968389
100.00;110.00;1.020;11.825386601
100.00;110.00;1.024;11.436577512
100.00;110.00;1.028;11.226834899
100.00;110.00;1.032;11.032008100
100.00;110.00;1.036;10.894490084
100.00;110.00;1.040;10.508866953
100.00;110.00;1.044;10.368006303
100.00;110.00;1.048;10.188217906
100.00;110.00;1.052;10.011710841
100.00;110.00;1.056;9.820482798
100.00;110.00;1.060;9.567697424
100.00;110.00;1.064;9.464580160
100.00;110.00;1.068;9.101115053
100.00;110.00;1.072;8.956834727
100.00;110.00;1.076;8.721393283
100.00;110.00;1.080;8.627152171
100.00;110.00;1.084;8.494199155
100.00;110.00;1.088;8.325134967
100.00;110.00;1.092;8.145274944
100.00;110.00;1.096;7.854796743
100.00;110.00;1.100;7.736871233
100.00;110.00;1.104;7.666359627
