altura;raio;lambda;scattering
280.00;120.00;0.448;11.282309
280.00;120.00;0.452;11.14929037
280.00;120.00;0.456;11.08201821
280.00;120.00;0.460;11.01215126
280.00;120.00;0.464;10.96539681
280.00;120.00;0.468;10.96351238
280.00;120.00;0.472;10.93146571
280.00;120.00;0.476;10.93945479
280.00;120.00;0.480;10.966783
280.00;120.00;0.484;10.99467352
280.00;120.00;0.488;11.05688913
280.00;120.00;0.492;11.15234039
280.00;120.00;0.496;11.22828861
280.00;120.00;0.500;11.34662133
280.00;120.00;0.504;11.44518923
280.00;120.00;0.508;11.58338094
280.00;120.00;0.512;11.75441173
280.00;120.00;0.516;11.90123556
280.00;120.00;0.520;12.05086566
280.00;120.00;0.524;12.24653702
280.00;120.00;0.528;12.44860533
280.00;120.00;0.532;12.6365306
280.00;120.00;0.536;12.84609663
280.00;120.00;0.540;13.06105424
280.00;120.00;0.544;13.27159175
280.00;120.00;0.548;13.51829951
280.00;120.00;0.552;13.79983713
280.00;120.00;0.556;14.0814856
280.00;120.00;0.560;14.36101912
280.00;120.00;0.564;14.72867376
280.00;120.00;0.568;15.06169999
280.00;120.00;0.572;15.50011566
280.00;120.00;0.576;16.27257559
280.00;120.00;0.580;16.49054782
280.00;120.00;0.584;17.04348688
280.00;120.00;0.588;17.55560574
280.00;120.00;0.592;18.1339934
280.00;120.00;0.596;18.67618796
280.00;120.00;0.600;19.32133359
280.00;120.00;0.604;19.8864515
280.00;120.00;0.608;20.64541245
280.00;120.00;0.612;21.23793079
280.00;120.00;0.616;21.86443773
280.00;120.00;0.620;22.59755581
280.00;120.00;0.624;23.09757987
280.00;120.00;0.628;23.86444579
280.00;120.00;0.632;24.38584417
280.00;120.00;0.636;25.10666849
280.00;120.00;0.640;25.6799362
280.00;120.00;0.644;26.32179472
280.00;120.00;0.648;26.89239894
280.00;120.00;0.652;27.43716132
280.00;120.00;0.656;27.94941332
280.00;120.00;0.660;28.49264442
280.00;120.00;0.664;28.97713833
280.00;120.00;0.668;29.31943639
280.00;120.00;0.672;29.88205411
280.00;120.00;0.676;30.23236257
280.00;120.00;0.680;30.50271578
280.00;120.00;0.684;30.91215663
280.00;120.00;0.688;31.00408089
280.00;120.00;0.692;31.28383382
280.00;120.00;0.696;31.49681096
280.00;120.00;0.700;31.51328912
280.00;120.00;0.704;31.58165898
280.00;120.00;0.708;31.69839223
280.00;120.00;0.712;31.66883879
280.00;120.00;0.716;31.57068393
280.00;120.00;0.720;31.5090935
280.00;120.00;0.724;31.39266452
280.00;120.00;0.728;31.32543611
280.00;120.00;0.732;31.06832598
280.00;120.00;0.736;30.82029851
280.00;120.00;0.740;30.63214412
280.00;120.00;0.744;30.26705523
280.00;120.00;0.748;30.10948004
280.00;120.00;0.752;29.80180908
280.00;120.00;0.756;29.53493081
280.00;120.00;0.760;29.24530418
280.00;120.00;0.764;28.9096317
280.00;120.00;0.768;28.63035687
280.00;120.00;0.772;28.3389509
280.00;120.00;0.776;28.06729487
280.00;120.00;0.780;27.70112363
280.00;120.00;0.784;27.50461755
280.00;120.00;0.788;27.11055257
280.00;120.00;0.792;26.89171699
280.00;120.00;0.796;26.58020027
280.00;120.00;0.800;26.34870972
280.00;120.00;0.804;26.06189586
280.00;120.00;0.808;25.89187877
280.00;120.00;0.812;25.86590066
280.00;120.00;0.816;25.45124238
280.00;120.00;0.820;25.32241113
280.00;120.00;0.824;25.10159181
280.00;120.00;0.828;24.96855894
280.00;120.00;0.832;24.73446873
280.00;120.00;0.836;24.56364633
280.00;120.00;0.840;24.43335877
280.00;120.00;0.844;24.27992948
280.00;120.00;0.848;24.21073061
280.00;120.00;0.852;24.02253992
280.00;120.00;0.856;23.94289493
280.00;120.00;0.860;23.80566739
280.00;120.00;0.864;23.6617238
280.00;120.00;0.868;23.66588345
280.00;120.00;0.872;23.55323653
280.00;120.00;0.876;23.48915116
280.00;120.00;0.880;23.34490983
280.00;120.00;0.884;23.26086514
280.00;120.00;0.888;23.16355841
280.00;120.00;0.892;23.0906502
280.00;120.00;0.896;22.95456543
280.00;120.00;0.900;22.85990297
280.00;120.00;0.904;22.81123247
280.00;120.00;0.908;22.72027369
280.00;120.00;0.912;22.64976149
280.00;120.00;0.916;22.56467721
280.00;120.00;0.920;22.49947334
280.00;120.00;0.924;22.42885855
280.00;120.00;0.928;22.3243925
280.00;120.00;0.932;22.25265926
280.00;120.00;0.936;22.09857612
280.00;120.00;0.940;22.11099284
280.00;120.00;0.944;21.93567676
280.00;120.00;0.948;21.85855556
280.00;120.00;0.952;21.78125194
280.00;120.00;0.956;21.72875773
280.00;120.00;0.960;21.56968857
280.00;120.00;0.964;21.43696244
280.00;120.00;0.968;21.34324477
280.00;120.00;0.972;21.23549836
280.00;120.00;0.976;20.98313995
280.00;120.00;0.980;21.20963241
280.00;120.00;0.984;20.98078691
280.00;120.00;0.988;20.80124443
280.00;120.00;0.992;20.74898745
280.00;120.00;0.996;20.52979187
280.00;120.00;1.000;20.44895009
280.00;120.00;1.004;20.28859906
280.00;120.00;1.008;20.13282781
280.00;120.00;1.012;20.03986183
280.00;120.00;1.016;19.85547791
280.00;120.00;1.020;19.67640561
280.00;120.00;1.024;19.55580536
280.00;120.00;1.028;19.45202136
280.00;120.00;1.032;19.25487307
280.00;120.00;1.036;19.21629578
280.00;120.00;1.040;18.91861951
280.00;120.00;1.044;18.81782851
280.00;120.00;1.048;18.69886901
280.00;120.00;1.052;18.49096385
280.00;120.00;1.056;18.37884898
280.00;120.00;1.060;18.16260368
280.00;120.00;1.064;18.06228149
280.00;120.00;1.068;17.99836444
280.00;120.00;1.072;17.71638207
280.00;120.00;1.076;17.45210222
280.00;120.00;1.080;17.37994705
280.00;120.00;1.084;17.1452548
280.00;120.00;1.088;17.03506935
280.00;120.00;1.092;16.82785461
280.00;120.00;1.096;16.65186175
280.00;120.00;1.100;16.5310695
280.00;120.00;1.104;16.30061854
280.00;120.00;1.108;16.46582276
280.00;120.00;1.112;15.97326684
280.00;120.00;1.116;15.83645627
280.00;120.00;1.120;15.74177312
280.00;120.00;1.124;15.75355029
280.00;120.00;1.128;15.28209988
280.00;120.00;1.132;15.25388519
280.00;120.00;1.136;15.01817123
280.00;120.00;1.140;14.84422254
280.00;120.00;1.144;14.6319601
280.00;120.00;1.148;14.45247239
280.00;120.00;1.152;14.33242857
280.00;120.00;1.156;14.14536284
280.00;120.00;1.160;13.93615263
280.00;120.00;1.164;13.80632675
280.00;120.00;1.168;13.86189222
280.00;120.00;1.172;13.48696471
280.00;120.00;1.176;13.30167921
280.00;120.00;1.180;13.19975026
280.00;120.00;1.184;13.03697583
280.00;120.00;1.188;12.8275007
280.00;120.00;1.192;12.80763748
280.00;120.00;1.196;12.6909383
280.00;120.00;1.200;12.36079897
280.00;130.00;0.400;14.29467451
280.00;130.00;0.404;14.1758875
280.00;130.00;0.408;14.08150368
280.00;130.00;0.412;13.93724799
280.00;130.00;0.416;13.83164911
280.00;130.00;0.420;13.69414062
280.00;130.00;0.424;13.52349384
280.00;130.00;0.428;13.4122455
280.00;130.00;0.432;13.30922742
280.00;130.00;0.436;13.149783
280.00;130.00;0.440;13.03190196
280.00;130.00;0.444;12.91499805
280.00;130.00;0.448;12.85080273
280.00;130.00;0.452;12.72334323
280.00;130.00;0.456;12.67997612
280.00;130.00;0.460;12.58284592
280.00;130.00;0.464;12.55287243
280.00;130.00;0.468;12.49239448
280.00;130.00;0.472;12.51331833
280.00;130.00;0.476;12.50868127
280.00;130.00;0.480;12.5293588
280.00;130.00;0.484;12.55933305
280.00;130.00;0.488;12.61863132
280.00;130.00;0.492;12.72254888
280.00;130.00;0.496;12.79709472
280.00;130.00;0.500;12.9142522
280.00;130.00;0.504;13.05350291
280.00;130.00;0.508;13.1856735
280.00;130.00;0.512;13.32063699
280.00;130.00;0.516;13.5029458
280.00;130.00;0.520;13.69694925
280.00;130.00;0.524;13.90013697
280.00;130.00;0.528;14.07710829
280.00;130.00;0.532;14.2752654
280.00;130.00;0.536;14.48632876
280.00;130.00;0.540;14.69344375
280.00;130.00;0.544;14.90621964
280.00;130.00;0.548;15.15677105
280.00;130.00;0.552;15.4255773
280.00;130.00;0.556;15.67037768
280.00;130.00;0.560;15.96661114
280.00;130.00;0.564;16.27168375
280.00;130.00;0.568;16.62036459
280.00;130.00;0.572;17.00028381
280.00;130.00;0.576;17.7441588
280.00;130.00;0.580;18.03722276
280.00;130.00;0.584;18.48044089
280.00;130.00;0.588;19.01567085
280.00;130.00;0.592;19.55464148
280.00;130.00;0.596;20.12798365
280.00;130.00;0.600;20.72599634
280.00;130.00;0.604;21.39530147
280.00;130.00;0.608;21.9410027
280.00;130.00;0.612;22.6817761
280.00;130.00;0.616;23.27830779
280.00;130.00;0.620;23.99526131
280.00;130.00;0.624;24.63231119
280.00;130.00;0.628;25.24291158
280.00;130.00;0.632;25.98264019
280.00;130.00;0.636;26.61567151
280.00;130.00;0.640;27.24797973
280.00;130.00;0.644;27.99736916
280.00;130.00;0.648;28.48669359
280.00;130.00;0.652;29.14646323
280.00;130.00;0.656;29.82736675
280.00;130.00;0.660;30.34891831
280.00;130.00;0.664;30.86313668
280.00;130.00;0.668;31.52945723
280.00;130.00;0.672;32.15688102
280.00;130.00;0.676;32.52258142
280.00;130.00;0.680;33.01449525
280.00;130.00;0.684;33.36997889
280.00;130.00;0.688;33.88406956
280.00;130.00;0.692;34.21053265
280.00;130.00;0.696;34.41664115
280.00;130.00;0.700;34.85242951
280.00;130.00;0.704;35.00251462
280.00;130.00;0.708;35.40809843
280.00;130.00;0.712;35.56834144
280.00;130.00;0.716;35.59381006
280.00;130.00;0.720;35.74675061
280.00;130.00;0.724;35.8596478
280.00;130.00;0.728;35.8641936
280.00;130.00;0.732;35.87597498
280.00;130.00;0.736;35.64968826
280.00;130.00;0.740;35.71869676
280.00;130.00;0.744;35.69575857
280.00;130.00;0.748;35.43639295
280.00;130.00;0.752;35.31479459
280.00;130.00;0.756;35.14558157
280.00;130.00;0.760;34.90527736
280.00;130.00;0.764;34.70118352
280.00;130.00;0.768;34.24677185
280.00;130.00;0.772;34.06271564
280.00;130.00;0.776;33.85489268
280.00;130.00;0.780;33.67909464
280.00;130.00;0.784;33.17340871
280.00;130.00;0.788;32.83530509
280.00;130.00;0.792;32.63427144
280.00;130.00;0.796;32.34865751
280.00;130.00;0.800;32.02035125
280.00;130.00;0.804;31.76470939
280.00;130.00;0.808;31.48396783
280.00;130.00;0.812;30.6860293
280.00;130.00;0.816;30.73837137
280.00;130.00;0.820;30.48347102
280.00;130.00;0.824;30.18880387
280.00;130.00;0.828;30.01277118
280.00;130.00;0.832;29.82877082
280.00;130.00;0.836;29.53929436
280.00;130.00;0.840;29.28078914
280.00;130.00;0.844;29.07043323
280.00;130.00;0.848;28.85420628
280.00;130.00;0.852;28.7346004
280.00;130.00;0.856;28.54308863
280.00;130.00;0.860;28.34356684
280.00;130.00;0.864;28.2330005
280.00;130.00;0.868;28.03874869
280.00;130.00;0.872;27.88281821
280.00;130.00;0.876;27.76761836
280.00;130.00;0.880;27.69513658
280.00;130.00;0.884;27.44485762
280.00;130.00;0.888;27.4280514
280.00;130.00;0.892;27.32530941
280.00;130.00;0.896;27.2968819
280.00;130.00;0.900;27.11113462
280.00;130.00;0.904;27.04656387
280.00;130.00;0.908;26.94507425
280.00;130.00;0.912;26.8938236
280.00;130.00;0.916;26.8667292
280.00;130.00;0.920;26.76436786
280.00;130.00;0.924;26.72923679
280.00;130.00;0.928;26.6130548
280.00;130.00;0.932;26.53777434
280.00;130.00;0.936;26.42812085
280.00;130.00;0.940;26.52817618
280.00;130.00;0.944;26.34589102
280.00;130.00;0.948;26.30861808
280.00;130.00;0.952;26.22995861
280.00;130.00;0.956;26.14700496
280.00;130.00;0.960;26.12400838
280.00;130.00;0.964;26.08010458
280.00;130.00;0.968;25.95169889
280.00;130.00;0.972;25.91618392
280.00;130.00;0.976;25.76204362
280.00;130.00;0.980;25.92754571
280.00;130.00;0.984;25.74735235
280.00;130.00;0.988;25.68700532
280.00;130.00;0.992;25.58827223
280.00;130.00;0.996;25.50928341
280.00;130.00;1.000;25.41273027
280.00;130.00;1.004;25.36073804
280.00;130.00;1.008;25.20825637
280.00;130.00;1.012;25.10606806
280.00;130.00;1.016;24.97188382
280.00;130.00;1.020;24.92772288
280.00;130.00;1.024;24.83283177
280.00;130.00;1.028;24.72014414
280.00;130.00;1.032;24.59521668
280.00;130.00;1.036;24.54951424
280.00;130.00;1.040;24.37145683
280.00;130.00;1.044;24.24517326
280.00;130.00;1.048;24.14842226
280.00;130.00;1.052;24.01286587
280.00;130.00;1.056;23.86190537
280.00;130.00;1.060;23.78801181
280.00;130.00;1.064;23.80621641
280.00;130.00;1.068;23.58620988
280.00;130.00;1.072;23.24790519
280.00;130.00;1.076;23.18818808
280.00;130.00;1.080;23.11015614
280.00;130.00;1.084;22.85972179
280.00;130.00;1.088;22.83228716
280.00;130.00;1.092;22.47576702
280.00;130.00;1.096;22.37238552
280.00;130.00;1.100;22.16072559
280.00;130.00;1.104;22.02033682
280.00;130.00;1.108;21.98042778
280.00;130.00;1.112;21.70751881
280.00;130.00;1.116;21.56824779
280.00;130.00;1.120;21.33297189
280.00;130.00;1.124;21.19121798
280.00;130.00;1.128;21.04307577
280.00;130.00;1.132;20.82515094
280.00;130.00;1.136;20.68956499
280.00;130.00;1.140;20.58594593
280.00;130.00;1.144;20.3989022
280.00;130.00;1.148;20.20227282
280.00;130.00;1.152;20.05664129
280.00;130.00;1.156;19.88129426
280.00;130.00;1.160;19.60102083
280.00;130.00;1.164;19.43283276
280.00;130.00;1.168;19.21166419
280.00;130.00;1.172;19.06552499
280.00;130.00;1.176;18.77859819
280.00;130.00;1.180;18.63999662
280.00;130.00;1.184;18.53036706
280.00;130.00;1.188;18.28945676
280.00;130.00;1.192;18.16428673
280.00;130.00;1.196;17.86359924
280.00;130.00;1.200;17.6670337
